Platform ,Gender,Category,Price range,Delivery Charge,Product Name,Review,Star
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"এই নিয়ে আমি ৩ টা লাইট অর্ডার করেছি , ধন্যবাদ বিক্রেতা কে",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যেটা চেয়েছিলাম সেটাই পেয়েছি ধন‍্যবাদ সেলার ভাই ভালো ছিল,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,বলে ছিলো ৩০ হবে কিন্তু এটা ১৯ ফিট ধান্দা বাজি বাত দেন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,লাইট যেমন চেয়েছি ঠিক তেমনি দিয়েছে ধন্যবাদ সেলারকে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব ভালো যা বলার বাহিরে। তার ও অনেক ২০ ফুট এর মতো।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব দ্রুত হাতে পেয়েছি। দাম অনুযায়ী খুবই ভালো হয়েছে।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"মোট ২টা নিচি ভালোই ছিল, যেমন চেয়েছি তেমনি পেয়েছি",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সুন্দর একটা লাইট সব কিছু ঠিক ঠাক ধন্যবাদ সেলার কে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুবই চমৎকার লাইট যেমন আশা করছি তারচেয়ে অনেক ভাল,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"আলহামদুলিল্লাহ,যেমনটা চেয়েছিলাম তেমনটা পেয়েছি।",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো প্রডাক্ট দিয়েছে আপনারাও নিতে পারেন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো পডাক পেয়েছি জেমন চেয়ে ছি তেমন পাইছি,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"অসাধারণ প্রোডাক্ট। আবার অর্ডার করবো, ধন্যবাদ।",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,নেয়ার মতো একটা লাইট। ধন্যবাদ সেলার ও দারাজকে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো লাইট আপনারা চাইলে নিতে পারেন 😍😇,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব ভালো এবং সুন্দর পণ্য। সবাই নিতে পারেন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,পন্য টা খুব ভালো । চাইলে আপনারা নিতে পারেন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্ট মোটামুটিভালো দারাজকে ধন্যবাদ,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,পন্য ভাল। যেমন চেয়েছিলাম তেমনই পেয়েছি,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব ভালো ছিলো ধন্যবাদ দারাজ ও সেলার কে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভালো পন্য কিন্তুু ২ টা বাতি জলে না,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্টের কোয়ালিটি ভালো। ধন্যবাদ,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অত্যন্ত ভালো প্রোডাক্ট আমি নিয়েছি,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভালো প্রডাক্ট নিতে পারেন....💥💥💥,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুবই সুন্দর প্রোডাক্ট।টবে লাগিয়েছি,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভালই। যেমন ভেবেছি জিনিষটা তেমনই।।।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"অনেক সুন্দর হয়েছে,,,thanks daraz",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রডাক্ট ভালো আলহামদুলিল্লাহ,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আনেক ভালো এই প্রাইজের মধ্যে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুবই ভাল প্রডাক্ট নিতে পারেন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সুন্দর হয়েছে। রেকোমেন্ডেড।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"এক কথায় অসাধারণ, খুবই ভালো",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দাম হিসেবে পণ্যটি খুবই ভালো,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভালোই ছিলো নিতে পারেন সবাই,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,মজা পাইছি। ধন্যবাদ Seller,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ খুব ভালো,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,এটা অনেক ভালো প্রডাক্ট,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,পোডাক্টি অনেক ভালো ছিল,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আসলেই ভালো নিতে পারেন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুবই সুন্দর প্রোডাক্ট,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"ভালই,নিতে পারেন,সবাই",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভালো। নিতে পারেন সবাই,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভাল কিন্তু তার নরমাল,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভালো লাগলো খারাপ না,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অসাধারণ মাশাআল্লাহ,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"আল হামদুলিল্লাহ ,,",5
Daraz,female,Dress,301-500,paid,Indian Unstitched Organza Tissu Shalwar Kamiz,জামার কাপড়টা মোটামুটি পায়জামার কাপড় ছেঁড়া,1
Daraz,female,Dress,301-500,paid,Indian Unstitched Organza Tissu Shalwar Kamiz,বাটপার..!! কাপড়ের কোয়ালিটি খারাপ + পাজামার কাপড় নাই.. এই সেলারের কা,1
Daraz,female,Dress,301-500,paid,Indian Unstitched Organza Tissu Shalwar Kamiz,৫০০ টাকায় বেশী কিছু আশা করা ঠিক না। কিন্তু সবাইকে বলবো ৫০০ টাকা দিয়ে এই জামা না কিনতে। খুবই ফালতু।,1
Daraz,female,Dress,301-500,paid,Indian Unstitched Organza Tissu Shalwar Kamiz,"জামার নিচের কাপড় খুবই খারাপ ফেসে গেছে,এবং সেলোর কাপড় খুবই পাতলা খুবাই বাজে 😢😢",1
